office,year,month,consumption
109,2019,10,3944923
109,2019,11,6001143
109,2019,12,1010365
109,2020,1,1075301
109,2020,2,1228654
109,2020,3,8685122
109,2020,4,3798350
109,2020,5,8077689
109,2020,6,6864123
109,2020,7,2225004
109,2020,8,1466850
109,2020,9,7140104
109,2020,10,4991750
109,2020,11,4645178
109,2020,12,4535756
109,2021,1,4573128
109,2021,2,1889896
109,2021,3,6481627
109,2021,4,1710346
109,2021,5,4679442
109,2021,6,6410349
109,2021,7,1913579
109,2021,8,7851038
109,2021,9,2067867
109,2021,10,252713
109,2021,11,6699393
109,2021,12,3376842
109,2022,1,2852938
109,2022,2,7625052
109,2022,3,9326592
109,2022,4,2588263
109,2022,5,6469128
109,2022,6,8354550
109,2022,7,8529402
109,2022,8,6462079
109,2022,9,8550224
109,2022,10,3635402
109,2022,11,2373099
109,2022,12,4274222
109,2023,1,330126
109,2023,2,2858207
109,2023,3,1859372
109,2023,4,3062172
109,2023,5,3234495
109,2023,6,9257400
109,2023,7,2458578
109,2023,8,5115474
109,2023,9,3323142
109,2023,10,6062722
109,2023,11,9866412
109,2023,12,7969377
110,2019,1,23316278
110,2019,2,34383841
110,2019,3,42312227
110,2019,4,9516732
110,2019,5,3479545
110,2019,6,51750255
110,2019,7,58072590
110,2019,8,17204264
110,2019,9,45279603
110,2019,10,47493624
110,2019,11,54521936
110,2019,12,65215680
110,2020,1,70822110
110,2020,2,39810933
110,2020,3,77684988
110,2020,4,67671915
110,2020,5,5821954
110,2020,6,80211968
110,2020,7,19964515
110,2020,8,44550944
110,2020,9,47770264
110,2020,10,59782800
110,2020,11,9417827
110,2020,12,66128462
110,2021,1,8522944
110,2021,2,6493320
110,2021,3,4325940
110,2021,4,3846477
110,2021,5,2967563
110,2021,6,75182896
110,2021,7,64759254
110,2021,8,47780214
110,2021,9,10634508
110,2021,10,60526636
110,2021,11,44865107
110,2021,12,25426023
110,2022,1,48356467
110,2022,2,51333076
110,2022,3,73953329
110,2022,4,60662279
110,2022,5,52588318
110,2022,6,3390772
110,2022,7,31703519
110,2022,8,21411597
110,2022,9,60782758
110,2022,10,17514273
110,2022,11,93205349
110,2022,12,37406637
110,2023,1,10679489
110,2023,2,6138567
110,2023,3,70565832
110,2023,4,98189215
110,2023,5,5334069
110,2023,6,92230737
110,2023,7,56994885
110,2023,8,63750214
110,2023,9,79330968
110,2023,10,48352900
110,2023,11,62234278
110,2023,12,88336166
111,2019,1,483338
111,2019,2,706082
111,2019,3,27809
111,2019,4,134822
111,2019,5,158894
111,2019,6,812220
111,2019,7,964787
111,2019,8,972528
111,2019,9,943159
111,2019,10,325394
111,2019,11,226860
111,2019,12,216132
111,2020,1,172521
111,2020,2,248024
111,2020,3,721080
111,2020,4,265662
111,2020,5,271605
111,2020,6,220401
111,2020,7,716060
111,2020,8,491834
111,2020,9,511998
111,2020,10,98004
111,2020,11,62755
111,2020,12,130897
111,2021,1,21317
111,2021,2,807982
111,2021,3,683056
111,2021,4,404318
111,2021,5,972041
111,2021,6,703640
111,2021,7,17343
111,2021,8,850195
111,2021,9,929668
111,2021,10,914874
111,2021,11,976473
111,2021,12,687563
111,2022,1,890558
111,2022,2,305181
111,2022,3,733390
111,2022,4,367892
111,2022,5,399747
111,2022,6,112742
111,2022,7,200616
111,2022,8,977145
111,2022,9,138246
111,2022,10,673115
111,2022,11,469199
111,2022,12,61643
111,2023,1,428297
111,2023,2,957227
111,2023,3,871145
111,2023,4,188393
111,2023,5,206029
111,2023,6,749690
111,2023,7,803106
111,2023,8,365283
111,2023,9,267292
111,2023,10,189516
111,2023,11,75605
111,2023,12,534020
112,2019,1,46967136
112,2019,2,45444120
112,2019,3,96355461
112,2019,4,4615760
112,2019,5,64300078
112,2019,6,54798261
112,2019,7,78018692
112,2019,8,42575013
112,2019,9,94927466
112,2019,10,42076791
112,2019,11,98949943
112,2019,12,85062890
112,2020,1,55655563
112,2020,2,43818672
112,2020,3,41302909
112,2020,4,39404158
112,2020,5,10851733
112,2020,6,47159895
112,2020,7,40223100
112,2020,8,61550557
112,2020,9,74091392
112,2020,10,80449750
112,2020,11,72876588
112,2020,12,25537357
112,2021,1,40741195
112,2021,2,24907847
112,2021,3,13905719
112,2021,4,70490210
112,2021,5,12673116
112,2021,6,79949311
112,2021,7,90048477
112,2021,8,17741281
112,2021,9,94190844
112,2021,10,3087870
112,2021,11,74832941
112,2021,12,1101733
112,2022,1,41322070
112,2022,2,55086535
112,2022,3,87365583
112,2022,4,3847967
112,2022,5,86881589
112,2022,6,80805401
112,2022,7,86923644
112,2022,8,21431516
112,2022,9,28512286
112,2022,10,80922232
112,2022,11,19085518
112,2022,12,72695143
112,2023,1,82520287
112,2023,2,22190097
112,2023,3,81384326
112,2023,4,66164673
112,2023,5,46929309
112,2023,6,63446894
112,2023,7,11525618
112,2023,8,82921697
112,2023,9,13106753
112,2023,10,22125457
112,2023,11,11980728
112,2023,12,15364788
113,2019,1,889536
113,2019,2,918451
113,2019,3,970642
113,2019,4,314099
113,2019,5,708185
113,2019,6,717207
113,2019,7,975183
113,2019,8,340810
113,2019,9,205368
113,2019,10,437278
113,2019,11,945725
113,2019,12,713113
113,2020,1,940473
113,2020,2,884578
113,2020,3,905204
113,2020,4,914175
113,2020,5,793627
113,2020,6,908376
113,2020,7,351614
113,2020,8,584088
113,2020,9,41004
113,2020,10,496797
113,2020,11,618742
113,2020,12,565643
113,2021,1,9485
113,2021,2,332296
113,2021,3,742678
113,2021,4,854136
113,2021,5,370767
113,2021,6,974880
113,2021,7,103938
113,2021,8,834989
113,2021,9,453890
113,2021,10,564150
113,2021,11,593340
113,2021,12,48780
113,2022,1,940056
113,2022,2,481709
113,2022,3,549337
113,2022,4,153266
113,2022,5,671394
113,2022,6,899898
113,2022,7,914681
113,2022,8,155634
113,2022,9,642697
113,2022,10,546753
113,2022,11,130478
113,2022,12,743643
113,2023,1,717868
113,2023,2,912456
113,2023,3,425209
113,2023,4,313136
113,2023,5,327841
113,2023,6,923675
113,2023,7,232581
113,2023,8,43834
113,2023,9,885934
113,2023,10,696061
113,2023,11,330626
113,2023,12,480333
114,2019,1,78015667
114,2019,2,40083269
114,2019,3,76851756
114,2019,4,13622968
114,2019,5,66334322
114,2019,6,22043053
114,2019,7,52440515
114,2019,8,22080245
114,2019,9,90420846
114,2019,10,79027267
114,2019,11,63318663
114,2019,12,69092432
114,2020,1,74744408
114,2020,2,31414343
114,2020,3,26007760
114,2020,4,28084602
114,2020,5,77217825
114,2020,6,87218193
114,2020,7,65823362
114,2020,8,93328358
114,2020,9,41655207
114,2020,10,31155048
114,2020,11,53783613
114,2020,12,27968825
114,2021,1,755934
114,2021,2,84951736
114,2021,3,79269241
114,2021,4,45824743
114,2021,5,7535894
114,2021,6,45503553
114,2021,7,73983267
114,2021,8,56989195
114,2021,9,59699449
114,2021,10,22807481
114,2021,11,72345360
114,2021,12,68321498
114,2022,1,45893350
114,2022,2,89969997
114,2022,3,38762040
114,2022,4,87803316
114,2022,5,68034171
114,2022,6,18864003
114,2022,7,90267631
114,2022,8,56191080
114,2022,9,94341643
114,2022,10,83294345
114,2022,11,14557856
114,2022,12,19482358
114,2023,1,82923712
114,2023,2,74099614
114,2023,3,86470215
114,2023,4,82423718
114,2023,5,34479123
114,2023,6,18611683
114,2023,7,58536590
114,2023,8,5209368
114,2023,9,70671301
114,2023,10,290531
114,2023,11,74735985
114,2023,12,13898680
115,2019,1,7740389
115,2019,2,324538
115,2019,3,9009492
115,2019,4,571485
115,2019,5,6854336
115,2019,6,4128613
115,2019,7,2408929
115,2019,8,5788581
115,2019,9,7949690
115,2019,10,4358036
115,2019,11,7993318
115,2019,12,5111472
115,2020,1,1708056
115,2020,2,1470083
115,2020,3,440544
115,2020,4,9291637
115,2020,5,8460363
115,2020,6,4450103
115,2020,7,7919600
115,2020,8,3405795
115,2020,9,8624085
115,2020,10,1549631
115,2020,11,8515131
115,2020,12,8624956
115,2021,1,9917513
115,2021,2,6666036
115,2021,3,7057878
115,2021,4,1510028
115,2021,5,2412542
115,2021,6,7729239
115,2021,7,6551041
115,2021,8,2504826
115,2021,9,7479279
115,2021,10,7737394
115,2021,11,9604690
115,2021,12,8432781
115,2022,1,9384955
115,2022,2,4759130
115,2022,3,3948632
115,2022,4,6164355
115,2022,5,3568104
115,2022,6,8885228
115,2022,7,6880510
115,2022,8,7126230
115,2022,9,3027594
115,2022,10,7713378
115,2022,11,5078399
115,2022,12,7862660
115,2023,1,4231074
115,2023,2,9379027
115,2023,3,6802384
115,2023,4,3635267
115,2023,5,7177048
115,2023,6,958948
115,2023,7,5344177
115,2023,8,8086898
115,2023,9,6993426
115,2023,10,7192409
115,2023,11,9900331
115,2023,12,4048180
116,2019,1,19898685
116,2019,2,22164642
116,2019,3,27061527
116,2019,4,45882862
116,2019,5,53998743
116,2019,6,54182096
116,2019,7,64227382
116,2019,8,21490299
116,2019,9,87479701
116,2019,10,40736216
116,2019,11,48933705
116,2019,12,86382753
116,2020,1,76009248
116,2020,2,60822849
116,2020,3,11990388
116,2020,4,25979711
116,2020,5,13763686
116,2020,6,32546472
116,2020,7,48350004
116,2020,8,52061797
116,2020,9,72697274
116,2020,10,6200372
116,2020,11,41181400
116,2020,12,87062600
116,2021,1,78475634
116,2021,2,4120995
116,2021,3,53042243
116,2021,4,81729239
116,2021,5,40875488
116,2021,6,23665483
116,2021,7,8239822
116,2021,8,71535137
116,2021,9,86228907
116,2021,10,97452852
116,2021,11,52872329
116,2021,12,1825388
116,2022,1,57943579
116,2022,2,91353599
116,2022,3,94079451
116,2022,4,27955199
116,2022,5,66482540
116,2022,6,7856141
116,2022,7,80111300
116,2022,8,24207279
116,2022,9,36852200
116,2022,10,99062039
116,2022,11,92816109
116,2022,12,81856660
116,2023,1,91662911
116,2023,2,83682110
116,2023,3,20619800
116,2023,4,9694325
116,2023,5,74388234
116,2023,6,6903543
116,2023,7,87384810
116,2023,8,45236851
116,2023,9,95078444
116,2023,10,22426703
116,2023,11,36414549
116,2023,12,68037929
117,2019,1,462208
117,2019,2,446194
117,2019,3,229380
117,2019,4,534424
117,2019,5,58396
117,2019,6,214038
117,2019,7,371872
117,2019,8,6415
117,2019,9,671583
117,2019,10,911718
117,2019,11,267024
117,2019,12,30389
117,2020,1,26018
117,2020,2,255648
117,2020,3,444578
117,2020,4,759765
117,2020,5,264880
117,2020,6,573274
117,2020,7,696405
117,2020,8,699386
117,2020,9,681175
117,2020,10,832526
117,2020,11,184565
117,2020,12,838625
117,2021,1,452457
117,2021,2,284879
117,2021,3,432793
117,2021,4,339889
117,2021,5,407168
117,2021,6,606474
117,2021,7,345611
117,2021,8,373579
117,2021,9,174075
117,2021,10,128671
117,2021,11,753592
117,2021,12,330810
117,2022,1,96576
117,2022,2,461493
117,2022,3,245278
117,2022,4,518702
117,2022,5,627001
117,2022,6,679044
117,2022,7,438638
117,2022,8,18539
117,2022,9,794315
117,2022,10,340708
117,2022,11,51483
117,2022,12,308776
117,2023,1,734810
117,2023,2,429821
117,2023,3,757957
117,2023,4,170738
117,2023,5,814581
117,2023,6,181422
117,2023,7,503893
117,2023,8,625393
117,2023,9,613538
117,2023,10,912785
117,2023,11,779454
117,2023,12,56137
118,2019,1,650529
118,2019,2,829104
118,2019,3,7299625
118,2019,4,3335149
118,2019,5,5767630
118,2019,6,1299390
118,2019,7,4346143
118,2019,8,3342039
118,2019,9,1358558
118,2019,10,5483446
118,2019,11,1966001
118,2019,12,1655667
118,2020,1,1816926
118,2020,2,4260456
118,2020,3,6206101
118,2020,4,3352069
118,2020,5,4667871
118,2020,6,1899181
118,2020,7,6066561
118,2020,8,9390994
118,2020,9,9547651
118,2020,10,4288171
118,2020,11,1637417
118,2020,12,8654941
118,2021,1,1609592
118,2021,2,3906613
118,2021,3,933643
118,2021,4,2859115
118,2021,5,7931772
118,2021,6,1717770
118,2021,7,2151051
118,2021,8,4407803
118,2021,9,8740886
118,2021,10,4105507
118,2021,11,2141661
118,2021,12,7214359
118,2022,1,8281401
118,2022,2,1335261
118,2022,3,9858046
118,2022,4,5455230
118,2022,5,617991
118,2022,6,1959131
118,2022,7,9566436
118,2022,8,1728433
118,2022,9,964790
118,2022,10,6478800
118,2022,11,3644747
118,2022,12,4420373
118,2023,1,2398083
118,2023,2,1525119
118,2023,3,7865949
118,2023,4,2074736
118,2023,5,1388636
118,2023,6,4902323
118,2023,7,9325763
118,2023,8,1058780
118,2023,9,8864624
118,2023,10,4299523
118,2023,11,727884
118,2023,12,4980973
119,2019,1,3060711
119,2019,2,6974127
119,2019,3,4094736
119,2019,4,1220116
119,2019,5,728178
119,2019,6,8092937
119,2019,7,7798278
119,2019,8,1787935
119,2019,9,6130933
119,2019,10,4375789
119,2019,11,7250297
119,2019,12,7401197
119,2020,1,928349
119,2020,2,8053377
119,2020,3,6713681
119,2020,4,1167636
119,2020,5,8977620
119,2020,6,1670300
119,2020,7,7999134
119,2020,8,7985357
119,2020,9,9313509
119,2020,10,9160857
119,2020,11,4402044
119,2020,12,1056758
119,2021,1,441529
119,2021,2,6628319
119,2021,3,4715054
119,2021,4,1639402
119,2021,5,3583235
119,2021,6,4040359
119,2021,7,8369478
119,2021,8,9938779
119,2021,9,833509
119,2021,10,7041748
119,2021,11,7691785
119,2021,12,354982
119,2022,1,8646723
119,2022,2,9819196
119,2022,3,7470436
119,2022,4,6369637
119,2022,5,3501276
119,2022,6,3196094
119,2022,7,8153333
119,2022,8,6169166
119,2022,9,8345255
119,2022,10,5205925
119,2022,11,9172574
119,2022,12,1619397
119,2023,1,1842083
119,2023,2,72184
119,2023,3,8821485
119,2023,4,3505708
119,2023,5,5537085
119,2023,6,8387332
119,2023,7,9903127
119,2023,8,4649916
119,2023,9,8156409
119,2023,10,5076627
119,2023,11,8589402
119,2023,12,6060635
120,2019,1,24673371
120,2019,2,66266494
120,2019,3,21027452
120,2019,4,7710442
120,2019,5,24565215
120,2019,6,8702689
120,2019,7,48481521
120,2019,8,57122959
120,2019,9,46413045
120,2019,10,66958464
120,2019,11,50048155
120,2019,12,23688215
120,2020,1,33162520
120,2020,2,13475462
120,2020,3,51977679
120,2020,4,27504343
120,2020,5,87158641
120,2020,6,7578377
120,2020,7,39010433
120,2020,8,84390506
120,2020,9,10067511
120,2020,10,28564970
120,2020,11,34628292
120,2020,12,48306584
120,2021,1,19502488
120,2021,2,45274578
120,2021,3,31847566
120,2021,4,61652637
120,2021,5,5552680
120,2021,6,6315768
120,2021,7,42991408
120,2021,8,77418083
120,2021,9,18558329
120,2021,10,63207853
120,2021,11,47773918
120,2021,12,1163400
120,2022,1,70497761
120,2022,2,23853271
120,2022,3,88249540
120,2022,4,49456289
120,2022,5,66919011
120,2022,6,69515981
120,2022,7,5073707
120,2022,8,73174564
120,2022,9,85535088
120,2022,10,52383676
120,2022,11,16546009
120,2022,12,34899589
120,2023,1,61829816
120,2023,2,62957493
120,2023,3,97335603
120,2023,4,24610868
120,2023,5,46097400
120,2023,6,56042033
120,2023,7,75498720
120,2023,8,19313579
120,2023,9,19902192
120,2023,10,15341128
120,2023,11,26263482
120,2023,12,95706184
121,2019,1,533442
121,2019,2,154434
121,2019,3,38593
121,2019,4,184395
121,2019,5,524211
121,2019,6,736632
121,2019,7,11049
121,2019,8,703871
121,2019,9,963509
121,2019,10,289507
121,2019,11,976828
121,2019,12,247660
121,2020,1,412343
121,2020,2,642788
121,2020,3,242948
121,2020,4,773495
121,2020,5,154256
121,2020,6,424366
121,2020,7,795138
121,2020,8,912803
121,2020,9,352215
121,2020,10,526623
121,2020,11,928307
121,2020,12,137653
121,2021,1,986968
121,2021,2,425279
121,2021,3,552980
121,2021,4,187510
121,2021,5,702745
121,2021,6,64223
121,2021,7,232559
121,2021,8,554628
121,2021,9,915691
121,2021,10,553635
121,2021,11,577128
121,2021,12,701859
121,2022,1,755576
121,2022,2,413768
121,2022,3,198500
121,2022,4,410984
121,2022,5,31080
121,2022,6,883549
121,2022,7,228495
121,2022,8,241586
121,2022,9,758310
121,2022,10,752221
121,2022,11,357220
121,2022,12,114127
121,2023,1,61670
121,2023,2,485018
121,2023,3,794332
121,2023,4,131349
121,2023,5,594745
121,2023,6,226755
121,2023,7,268024
121,2023,8,554955
121,2023,9,384898
121,2023,10,829571
121,2023,11,946751
121,2023,12,816663
122,2019,1,6929794
122,2019,2,8421800
122,2019,3,7161969
122,2019,4,2938342
122,2019,5,9002569
122,2019,6,6305557
122,2019,7,4718945
122,2019,8,8030317
122,2019,9,1187189
122,2019,10,3271735
122,2019,11,5724164
122,2019,12,2155890
122,2020,1,3546361
122,2020,2,1470554
122,2020,3,5880963
122,2020,4,1858313
122,2020,5,1427220
122,2020,6,5170188
122,2020,7,1727529
122,2020,8,1624416
122,2020,9,930982
122,2020,10,6598190
122,2020,11,9267579
122,2020,12,1185456
122,2021,1,9949688
122,2021,2,8752088
122,2021,3,1337235
122,2021,4,3437513
122,2021,5,7245505
122,2021,6,7385138
122,2021,7,2285362
122,2021,8,8087914
122,2021,9,7684952
122,2021,10,2044119
122,2021,11,6107417
122,2021,12,6705549
122,2022,1,9940542
122,2022,2,2045160
122,2022,3,6272094
122,2022,4,4691270
122,2022,5,6175838
122,2022,6,6104303
122,2022,7,3536414
122,2022,8,8947216
122,2022,9,3023156
122,2022,10,7472559
122,2022,11,4371187
122,2022,12,8026052
122,2023,1,5103791
122,2023,2,1631856
122,2023,3,694775
122,2023,4,6736374
122,2023,5,2758770
122,2023,6,346305
122,2023,7,3134402
122,2023,8,6923319
122,2023,9,245691
122,2023,10,2520642
122,2023,11,9408209
122,2023,12,8678950
123,2019,1,34154811
123,2019,2,55466809
123,2019,3,40356567
123,2019,4,17031052
123,2019,5,65180134
123,2019,6,82596021
123,2019,7,97583773
123,2019,8,67577565
123,2019,9,77669048
123,2019,10,11387028
123,2019,11,79529198
123,2019,12,22374841
123,2020,1,32130701
123,2020,2,67490999
123,2020,3,37827240
123,2020,4,56375998
123,2020,5,99189445
123,2020,6,85318206
123,2020,7,99794806
123,2020,8,44915229
123,2020,9,44269028
123,2020,10,76748857
123,2020,11,96444953
123,2020,12,62767787
123,2021,1,10380987
123,2021,2,98331044
123,2021,3,84247153
123,2021,4,38241267
123,2021,5,73742276
123,2021,6,68753231
123,2021,7,19431183
123,2021,8,5446699
123,2021,9,76031504
123,2021,10,87089502
123,2021,11,40718052
123,2021,12,11764416
123,2022,1,33223381
123,2022,2,48851001
123,2022,3,25175589
123,2022,4,77111691
123,2022,5,89216175
123,2022,6,44557899
123,2022,7,3069845
123,2022,8,8268786
123,2022,9,8584549
123,2022,10,46603001
123,2022,11,80703601
123,2022,12,17900651
123,2023,1,32212814
123,2023,2,82425371
123,2023,3,58224757
123,2023,4,30036044
123,2023,5,90249136
123,2023,6,48866463
123,2023,7,33683266
123,2023,8,8751068
123,2023,9,22113927
123,2023,10,47246851
123,2023,11,17554490
123,2023,12,79079264
124,2019,1,17040
124,2019,2,94111
124,2019,3,131416
124,2019,4,965403
124,2019,5,761308
124,2019,6,231298
124,2019,7,2372
124,2019,8,118391
124,2019,9,314574
124,2019,10,752086
124,2019,11,97345
124,2019,12,682785
124,2020,1,162488
124,2020,2,26381
124,2020,3,742355
124,2020,4,173639
124,2020,5,205082
124,2020,6,214364
124,2020,7,153024
124,2020,8,29331
124,2020,9,556857
124,2020,10,867214
124,2020,11,547045
124,2020,12,700726
124,2021,1,334135
124,2021,2,262095
124,2021,3,631191
124,2021,4,297624
124,2021,5,194175
124,2021,6,19766
124,2021,7,129595
124,2021,8,69724
124,2021,9,255321
124,2021,10,505704
124,2021,11,871054
124,2021,12,781684
124,2022,1,810320
124,2022,2,426523
124,2022,3,474880
124,2022,4,344668
124,2022,5,816713
124,2022,6,21348
124,2022,7,41589
124,2022,8,523926
124,2022,9,170891
124,2022,10,400853
124,2022,11,209440
124,2022,12,103773
124,2023,1,248687
124,2023,2,417601
124,2023,3,23056
124,2023,4,667528
124,2023,5,853538
124,2023,6,999762
124,2023,7,530195
124,2023,8,325245
124,2023,9,723857
124,2023,10,716716
124,2023,11,662926
124,2023,12,337846
125,2019,1,13111715
125,2019,2,13962542
125,2019,3,70648112
125,2019,4,1362971
125,2019,5,46314525
125,2019,6,57297437
125,2019,7,59670501
125,2019,8,61676502
125,2019,9,13348887
125,2019,10,50546474
125,2019,11,50760439
125,2019,12,80600250
125,2020,1,76647197
125,2020,2,91996632
125,2020,3,49653090
125,2020,4,56618880
125,2020,5,78497219
125,2020,6,5896583
125,2020,7,98144908
125,2020,8,83305110
125,2020,9,27491893
125,2020,10,78567947
125,2020,11,31687349
125,2020,12,89107660
125,2021,1,20320966
125,2021,2,68771968
125,2021,3,77130753
125,2021,4,15404172
125,2021,5,98289102
125,2021,6,88413529
125,2021,7,18391386
125,2021,8,78927373
125,2021,9,43289472
125,2021,10,83617955
125,2021,11,46836719
125,2021,12,59601888
125,2022,1,82582814
125,2022,2,63071678
125,2022,3,56032736
125,2022,4,50828900
125,2022,5,11722667
125,2022,6,16669801
125,2022,7,52699986
125,2022,8,4894940
125,2022,9,95955076
125,2022,10,30863551
125,2022,11,6186770
125,2022,12,58497822
125,2023,1,14176508
125,2023,2,10535210
125,2023,3,54282688
125,2023,4,6857084
125,2023,5,46412160
125,2023,6,39304432
125,2023,7,73933407
125,2023,8,17300024
125,2023,9,38064464
125,2023,10,28426450
125,2023,11,68103421
125,2023,12,49193118
126,2019,1,52026942
126,2019,2,77312941
126,2019,3,99047476
126,2019,4,79374227
126,2019,5,30700350
126,2019,6,97306002
126,2019,7,48621668
126,2019,8,90205019
126,2019,9,63295778
126,2019,10,21364909
126,2019,11,13549876
126,2019,12,25047642
126,2020,1,61412661
126,2020,2,91079346
126,2020,3,89655112
126,2020,4,70727595
126,2020,5,22668657
126,2020,6,24841192
126,2020,7,96106014
126,2020,8,27389825
126,2020,9,87988798
126,2020,10,98536997
126,2020,11,34386945
126,2020,12,55277062
126,2021,1,89736020
126,2021,2,64572058
126,2021,3,86144902
126,2021,4,80342017
126,2021,5,96548264
126,2021,6,35093407
126,2021,7,8222768
126,2021,8,66577642
126,2021,9,30625757
126,2021,10,92295745
126,2021,11,596281
126,2021,12,55296312
126,2022,1,2157707
126,2022,2,52043643
126,2022,3,38311049
126,2022,4,43373539
126,2022,5,76292142
126,2022,6,99004425
126,2022,7,19285790
126,2022,8,37005508
126,2022,9,13968188
126,2022,10,93678791
126,2022,11,19572249
126,2022,12,66710434
126,2023,1,37416778
126,2023,2,69929861
126,2023,3,81960408
126,2023,4,67546480
126,2023,5,8984828
126,2023,6,88283748
